Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,Toyota,TYX,LEXUS,RX 450h AWD,16-GL2H,1,3.456,GTYXT03.5PC4,Truck,259,6,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.54,21.2,1,Not eqipped,GTYX10036700,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0107844,0.0695027,211.6962699,0.0023254,,0.0022385,0.0006550,41.7000000,MPG,27.5087592,65.5157620,32.2778898,65.5172977,-0.3400000,-0.0100000,-0.1000000,38.954,0.31172,0.024455,24.101,0.05107,0.025072,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,SCION,iM,16-ZE1M,1,1.798,HTYXV01.8M5B,Car,137,4,01,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.21,41.0,1,Not eqipped,HTYX10040238,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0217633,0.2473350,254.4780754,0.0092647,,0.0030269,0.0006667,34.8000000,MPG,33.6719476,33.8886618,37.1270975,,1.2200000,0.9400000,0.7500000,27.269,0.20994,0.019072,14.109,0.00702,0.019794,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,SCION,iM,16-ZE1M,1,1.798,HTYXV01.8M5B,Car,137,4,01,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.21,41.0,1,Not eqipped,HTYX10040239,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0061663,0.0550458,176.4989700,0.0046502,,0.0009529,0.0006007,50.2000000,MPG,,,,,0.7100000,0.9800000,0.2200000,27.269,0.20994,0.019072,14.109,0.00702,0.019794,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,SCION,iM,16-ZE2C,1,1.798,GTYXV01.8MEB,Car,137,4,02,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,5.05,27.8,1,Not eqipped,GTYX10036492,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0036902,0.0118220,167.7176746,0.0039653,,0.0005775,0.0001615,52.6000000,MPG,,,,,0.0700000,0.0600000,-0.1000000,34.858,-0.04210,0.021586,14.053,-0.01570,0.019805,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,SCION,iM,16-ZE2C,1,1.798,GTYXV01.8MEB,Car,137,4,02,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,5.05,27.8,1,Not eqipped,GTYX10036493,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0172238,0.1196598,239.2165291,0.0104851,,0.0024801,0.0009490,37.0000000,MPG,34.2994144,36.8556860,39.4607555,,0.4900000,0.6000000,0.4800000,34.858,-0.04210,0.021586,14.053,-0.01570,0.019805,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 2WD,13-GN4A,5,3.956,HTYXT04.0B6S,Truck,270,6,01,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.73,29.2,1,Not eqipped,HTYX10044002,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0178050,0.4340283,447.2603826,0.0075239,,,,19.7000000,MPG,14.1496234,22.2291584,,,-0.4900000,-0.2200000,-0.2800000,33.015,0.38142,0.030927,8.376,0.05111,0.031893,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 2WD,13-GN5A,0,3.956,DTYXT04.0BES,Truck,270,6,01,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.73,29.2,1,Not eqipped,DTYX10020314,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0174071,0.1209944,419.5139867,0.0185602,,0.0031127,,21.0000000,MPG,20.1760019,20.5542378,22.8365047,,,,,33.015,0.38142,0.030927,10.413,0.18237,0.030886,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 2WD,13-GN5A,0,3.956,DTYXT04.0BES,Truck,270,6,01,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.73,29.2,1,Not eqipped,DTYX10020318,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027139,0.0254492,287.6307144,0.0081385,,0.0009697,,30.7000000,MPG,,,,,,,,33.015,0.38142,0.030927,10.413,0.18237,0.030886,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 4WD,13-GN3A,2,3.956,DTYXT04.0BES,Truck,270,6,02,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.73,29.2,1,Not eqipped,DTYX10020309,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0032503,0.0350458,297.6840424,0.0053380,,0.0009880,,29.7000000,MPG,,,,,,,,38.197,0.40060,0.031515,11.874,0.10497,0.032661,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 4WD,13-GN3A,2,3.956,DTYXT04.0BES,Truck,270,6,02,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.73,29.2,1,Not eqipped,DTYX10020579,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0161655,0.1164458,423.9784539,0.0186231,,0.0025987,,20.8000000,MPG,19.7739137,20.4118057,22.6007627,,,,,38.197,0.40060,0.031515,11.874,0.10497,0.032661,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 4WD,13-GN4A,3,3.956,HTYXT04.0B6S,Truck,270,6,02,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.73,29.3,1,Not eqipped,HTYX10043997,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0186926,0.7902005,482.1132239,0.0087344,,,,18.3000000,MPG,13.3032591,20.4883758,,,-0.8000000,-0.3500000,-0.5100000,44.507,0.51812,0.031730,17.841,0.14971,0.033214,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 4WD,13-GN4A,3,3.956,HTYXT04.0B6S,Truck,270,6,02,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.73,29.3,1,Not eqipped,HTYX10044014,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0212272,0.1450658,436.1101702,0.0177823,,0.0035017,0.0006857,20.3000000,MPG,19.1667973,19.9105689,21.9343197,,0.3100000,0.2300000,-0.0100000,44.507,0.51812,0.031730,17.841,0.14971,0.033214,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 4WD,13-GN4A,3,3.956,HTYXT04.0B6S,Truck,270,6,02,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.73,29.3,1,Not eqipped,HTYX10044015,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0047179,0.0274447,307.4934904,0.0085214,,,,28.8000000,MPG,,,,,0.2800000,0.2100000,0.0900000,44.507,0.51812,0.031730,17.841,0.14971,0.033214,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,4RUNNER 4WD,13-GN4A,4,3.956,HTYXT04.0B6S,Truck,270,6,02,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.73,29.2,1,Not eqipped,HTYX10043999,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0177255,0.7420684,461.9039716,0.0064876,,,,19.1000000,MPG,13.6033497,21.6001712,,,-1.3800000,-0.5800000,-0.4200000,38.197,0.40060,0.031515,12.403,0.10453,0.032033,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,C-HR,18-ZX1C,1,1.987,JTYXV02.0K6B,Car,145,4,01,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.18,26.2,1,Not eqipped,JTYX10044547,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0018998,0.1648276,328.8941905,0.0100973,,,,26.9000000,MPG,,,,,1.4600000,1.1400000,1.0500000,37.931,-0.10645,0.024723,12.994,0.05947,0.021086,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,C-HR,18-ZX1C,1,1.987,JTYXV02.0K6B,Car,145,4,01,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.18,26.2,1,Not eqipped,JTYX10044548,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0099657,1.8176303,306.1110759,0.0022855,,,,28.6000000,MPG,19.1523506,33.2235409,,,0.1700000,0.1400000,-0.5100000,37.931,-0.10645,0.024723,12.994,0.05947,0.021086,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,C-HR,18-ZX1C,1,1.987,JTYXV02.0K6B,Car,145,4,01,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.18,26.2,1,Not eqipped,JTYX10044550,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.2546977,1.3460995,301.4496867,0.0204812,,,,28.9000000,MPG,22.6446115,29.5822222,34.5968382,,2.2500000,1.5200000,0.6300000,41.725,-0.11710,0.027195,13.649,-0.16123,0.025066,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,C-HR,18-ZX1C,1,1.987,JTYXV02.0K6B,Car,145,4,01,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.18,26.2,1,Not eqipped,JTYX10045250,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0131282,0.1508723,245.2753378,0.0067427,,0.0018615,0.0002795,36.0000000,MPG,33.1211641,36.3708793,37.9149679,,2.6100000,1.8200000,1.3700000,37.931,-0.10645,0.024723,12.994,0.05947,0.021086,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,C-HR,18-ZX1C,1,1.987,JTYXV02.0K6B,Car,145,4,01,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.18,26.2,1,Not eqipped,JTYX10045251,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005568,0.0623895,180.6165177,0.0013787,,,,48.8000000,MPG,,,,,0.3100000,-0.0300000,0.0700000,37.931,-0.10645,0.024723,12.994,0.05947,0.021086,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY,18-AV2A,11,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.80,25.1,1,Not eqipped,JTYX10046387,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033480,0.0172719,143.4359198,0.0006539,,,,61.8000000,MPG,,,,,-0.0500000,-0.1100000,0.0400000,21.006,0.17604,0.016028,8.205,-0.01573,0.017326,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY,18-AV2A,11,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.80,25.1,1,Not eqipped,JTYX10046391,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0151575,0.1130643,226.0576170,0.0043141,,0.0048397,0.0010281,39.1000000,MPG,38.2894671,37.4672085,43.1249854,,0.1100000,0.0300000,0.4200000,21.006,0.17604,0.016028,8.205,-0.01573,0.017326,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY,18-GV1A,2,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10046635,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0082771,0.0649764,309.0516813,0.0154262,,0.0026269,0.0006848,28.6000000,MPG,29.2528576,26.7151098,32.3691975,,1.5000000,0.9900000,0.6700000,24.843,0.40298,0.015068,9.096,0.00409,0.018519,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY,18-GV1A,2,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10046636,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033023,0.0071235,184.8153836,0.0047342,,,,47.8000000,MPG,,,,,1.3600000,1.1000000,-0.3000000,24.843,0.40298,0.015068,9.096,0.00409,0.018519,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047559,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0222785,0.2044787,193.1451720,0.0015451,,,,45.7000000,MPG,,,,,0.7100000,0.3100000,0.0400000,24.493,0.17850,0.016325,7.769,0.09553,0.015568,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047560,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1385335,0.4081199,190.5199349,0.0102759,,,,45.7000000,MPG,30.6216126,62.6323206,41.1372037,,1.7100000,1.2000000,0.5100000,26.942,0.19636,0.017957,6.818,0.08100,0.017254,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047588,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0191546,0.5261765,190.2850835,0.0008351,,,,46.4000000,MPG,31.9350809,53.1109896,,,0.0800000,0.0200000,-0.8000000,24.493,0.17850,0.016325,7.769,0.09553,0.015568,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047774,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0038709,0.1399889,134.1704733,0.0003209,,,,66.0000000,MPG,,,,,-0.2300000,-0.2900000,-0.2900000,24.493,0.17850,0.016325,7.769,0.09553,0.015568,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047775,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0188498,0.1086589,132.7632454,0.0007789,,0.0038762,0.0005969,66.5000000,MPG,46.0072642,99.3466244,52.0518472,98.2481144,0.1800000,0.1000000,-0.4000000,24.493,0.17850,0.016325,7.769,0.09553,0.015568,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047562,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0333060,0.5551792,180.0303654,0.0017939,,,,48.9000000,MPG,32.8183831,56.8810274,,,0.6100000,0.2400000,-0.5200000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047565,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1581125,0.5269294,185.8533804,0.0190914,,,,46.8000000,MPG,28.2149377,77.3508521,39.4205980,,1.7000000,1.1500000,0.5400000,21.623,0.18653,0.017618,5.055,0.03642,0.017204,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047569,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0111607,0.1345869,167.0334780,0.0012214,,,,52.9000000,MPG,,,,,0.9000000,0.6100000,0.4200000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047843,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049283,0.0773941,122.9105744,0.0002801,,,,71.9000000,MPG,,,,,0.2600000,0.1200000,-0.2800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047847,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0177129,0.0774455,120.6744927,0.0007637,,0.0035893,0.0004163,73.1000000,MPG,50.1998786,112.0355808,55.2876957,114.9247406,0.1100000,-0.0400000,-0.4800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047567,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0372401,0.5252970,177.7129622,0.0024919,,,,49.4000000,MPG,32.5471906,58.3130116,,,0.7900000,0.1300000,-0.5200000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047571,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1657251,0.4480175,189.4246770,0.0121428,,,,46.1000000,MPG,28.0933248,70.6852465,39.4852792,,1.5600000,1.1600000,0.6100000,21.623,0.18653,0.017618,5.055,0.03642,0.017204,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047572,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0113788,0.0801807,170.0059970,0.0048764,,,,52.0000000,MPG,,,,,1.1400000,0.9000000,0.5400000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047845,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0082085,0.0849146,122.6307973,0.0003074,,,,71.9000000,MPG,,,,,0.1000000,0.0100000,-0.4900000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047846,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0216506,0.0842995,123.8793374,0.0011143,,0.0042084,0.0006214,71.3000000,MPG,48.7808494,118.0359874,53.2867298,109.2797513,0.0700000,0.0200000,-0.4800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047566,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0382437,0.4257776,165.8047867,0.0013469,,,,53.0000000,MPG,,,,,0.2600000,0.3100000,0.3600000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047584,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1584367,0.4133908,187.1444890,0.0127403,,,,46.8000000,MPG,28.3764632,73.2583157,39.7351358,,1.7300000,1.2500000,0.7700000,21.623,0.18653,0.017618,5.055,0.03642,0.017204,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047589,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0374222,0.3944494,188.4042332,0.0043584,,,,46.9000000,MPG,31.6294175,54.1211855,,,-0.0900000,0.1100000,-0.0300000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047650,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0415111,0.4801233,179.7594332,0.0034071,,,,49.0000000,MPG,33.0551938,56.8224337,,,0.1800000,0.0500000,-0.5400000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047652,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0405734,0.4770951,179.1570053,0.0029682,,,,49.2000000,MPG,32.3004321,57.5963288,,,-1.4200000,-0.8800000,-0.2600000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047844,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0218834,0.0986594,124.7969869,0.0007767,,0.0044954,0.0004545,70.7000000,MPG,46.4679510,112.0355808,54.9414834,110.5927130,-0.0100000,0.0500000,-0.2800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
